,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,geometry
5146861,R1433C958,1433,958,-166574.5258,1882120.175,1,4.4438157,4.2157755,4.0087247,2.4923303,3.8091404,1476,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,85.39575,104.22717,94.810425,1401.583,1382.7516,1392.1683,20,6.6,10.2,-8.857861,87.09827,87.21895,85.76679,194,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-1.6541477,1750,87933.21,28474.77,1457.7379,286950.03,1457.7379,-7.5602875,559.01697,17280.77,10130.399,POINT (-166574.5257588717 1882120.1753636356)
5146862,R1433C959,1433,959,-166324.5258,1882120.175,1,4.4438157,4.2157755,4.0087247,2.4923303,3.8091404,1466,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,64.37463,82.865234,73.131836,1400.5164,1382.0258,1391.7592,20,6.6,10.2,-8.857861,87.11512,87.23195,85.784294,197,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-1.6541477,2000,88143.7,28657.459,1581.1388,286800.03,1581.1388,-7.623831,500,17343.947,10371.234,POINT (-166324.5257588717 1882120.1753636356)
5146863,R1433C960,1433,960,-166074.5258,1882120.175,1,4.4438157,4.2157755,4.0087247,2.4923303,3.8091404,1452,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,51.519165,69.83923,59.94763,1399.9836,1381.6636,1391.5552,19.1,6.3,9.9,-8.857861,87.13208,87.2453,85.80224,211,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,-1.6541477,2250,88354.4,28841.16,1677.051,286650.16,1677.051,-7.67692,559.01697,17410.484,10612.492,POINT (-166074.5257588717 1882120.1753636356)
5146864,R1433C961,1433,961,-165824.5258,1882120.175,1,4.4438157,4.2157755,4.0087247,2.4923303,3.8091404,1452,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,49.518433,67.3512,56.890503,1398.3556,1380.5228,1390.9835,19.1,6.3,9.9,-8.857861,87.14915,87.259,85.82064,233,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,-1.6541477,2263.8462,88565.3,29025.85,1520.6907,286500.44,1520.6907,-7.6550007,707.1068,17480.346,10854.146,POINT (-165824.5257588717 1882120.1753636356)
5146865,R1433C962,1433,962,-165574.5258,1882120.175,1,4.4438157,4.2157755,4.0087247,2.4923303,3.8091404,1467,433.76596,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,56.817383,74.30896,63.53247,1397.2915,1379.7999,1390.5764,19.1,6.3,9.9,-7.0919766,87.16632,87.27306,85.839516,235,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,35.133636,2304.8862,88776.41,29211.514,1274.7549,286350.84,1274.7549,-7.6177483,901.3878,17553.49,11096.171,POINT (-165574.5257588717 1882120.1753636356)
5147234,R1433C1331,1433,1331,-73324.52576,1882120.175,1,4.4800735,4.0747056,3.198501,3.7253711,3.6148484,1057,1222.0458,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-291.9762,-356.8911,-458.9585,1350.2152,1415.1301,1517.1975,5.9,5.9,0,-12.915937,87.33485,87.966446,87.942474,214,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-80.15008,2121.3203,102181.21,11543.396,15264.338,242716.39,2121.3203,-8.004309,12641.697,901.3878,35536.074,POINT (-73324.52575887169 1882120.1753636356)
5147235,R1433C1332,1433,1332,-73074.52576,1882120.175,1,4.4800735,4.0747056,3.198501,3.7253711,3.6148484,1056,1222.0458,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-292.45142,-357.91467,-460.062,1350.08,1415.5432,1517.6906,5.9,5.9,0,-12.915937,87.37884,88.00382,87.991516,214,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-80.15008,2304.8862,101936.56,11294.357,15477.807,242635.14,2304.8862,-8.040348,12869.538,707.1068,35784.074,POINT (-73074.52575887169 1882120.1753636356)
5147236,R1433C1333,1433,1333,-72824.52576,1882120.175,1,4.448841,4.0747056,3.198501,3.7253711,3.6148484,1055,1222.0458,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-293.3568,-359.87854,-462.17285,1349.8657,1416.3875,1518.6818,5.9,5.9,0,-12.915937,87.42251,88.041046,88.0404,214,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-80.15008,2500,101691.94,11045.361,15692.3545,242554.12,2500,-8.075748,13098.187,559.01697,36032.105,POINT (-72824.52575887169 1882120.1753636356)
5147237,R1433C1334,1433,1334,-72574.52576,1882120.175,1,4.448841,4.0747056,3.198501,3.7253711,3.6148484,1052,1985.931,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-296.37976,-364.24304,-466.59387,1349.7393,1417.6025,1519.9534,5.9,5.9,0,-17.565079,87.46583,88.078094,88.08908,215,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-95.20947,2704.1636,101447.336,10796.411,15907.938,242473.33,2704.1636,-8.109493,13327.603,500,36280.16,POINT (-72574.52575887169 1882120.1753636356)
5147238,R1433C1335,1433,1335,-72324.52576,1882120.175,1,4.448841,4.0747056,3.198501,3.7253711,3.6148484,1050,1985.931,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-297.85022,-366.6714,-469.13428,1349.6741,1418.4952,1520.9581,5.9,5.9,0,-17.565079,87.50878,88.11496,88.13754,217,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-95.20947,2915.4758,101202.766,10547.512,16124.516,242392.77,2915.4758,-8.141546,13557.747,559.01697,36528.242,POINT (-72324.52575887169 1882120.1753636356)
5147239,R1433C1336,1433,1336,-72074.52576,1882120.175,1,4.448841,4.0762243,3.198501,2.9148881,3.6148484,1049,1985.931,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-299.81738,-369.97168,-472.48962,1349.559,1419.7133,1522.2312,5.9,5.9,0,-17.565079,87.55132,88.15162,88.18577,217,1866.3,989.4,713.3,2902.4,1437.3,935.2,1114.2,441.1,350.3,-95.20947,3132.491,100958.22,10298.665,16342.047,242312.42,3132.491,-8.171879,13788.582,707.1068,36776.35,POINT (-72074.52575887169 1882120.1753636356)
5147240,R1433C1337,1433,1337,-71824.52576,1882120.175,1,4.448841,4.0762243,3.198501,2.9148881,3.6263204,1047,1985.931,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-301.24426,-372.36206,-474.99304,1349.4862,1420.604,1523.235,5.9,5.9,0,-17.565079,87.59342,88.18805,88.23373,218,1866.3,989.4,713.3,2902.4,1437.3,935.2,1114.2,441.1,350.3,-95.20947,3354.102,100713.7,10049.876,16560.496,242232.33,3354.102,-8.200495,14020.075,901.3878,37024.484,POINT (-71824.52575887169 1882120.1753636356)
5150432,R1434C938,1434,938,-171574.5258,1881870.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1430,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,7.479004,32.486694,30.138916,1424.3041,1399.2964,1401.6442,21.7,7.5,11.1,-7.869375,86.79688,87.04443,85.49339,216,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,1457.7379,83627.52,25261.137,790.5694,290176.88,790.5694,-7.199082,790.5694,16234.608,5367.7275,POINT (-171574.5257588717 1881870.1753636356)
5150433,R1434C939,1434,939,-171324.5258,1881870.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1427,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,2.1072998,26.93274,24.322144,1423.3988,1398.5734,1401.184,21.7,7.5,11.1,-7.869375,86.812096,87.05158,85.50326,219,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,1250,83833.914,25417.76,901.3878,290024.25,901.3878,-7.200699,559.01697,16481.049,5590.17,POINT (-171324.5257588717 1881870.1753636356)
5150434,R1434C940,1434,940,-171074.5258,1881870.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1424,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,1.2258301,25.717407,22.619873,1421.9852,1397.4937,1400.5912,21.7,7.5,11.1,-7.869375,86.82734,87.05895,85.51341,221,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,1030.7764,84040.54,25575.867,1060.6602,289871.75,1030.7764,-7.191097,353.5534,16501.895,5814.8516,POINT (-171074.5257588717 1881870.1753636356)
5150435,R1434C941,1434,941,-170824.5258,1881870.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1424,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,-0.88708496,23.500366,20.268555,1421.5173,1397.1299,1400.3617,21.7,7.5,11.1,-7.869375,86.84263,87.06654,85.523865,225,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,790.5694,84247.41,25735.434,1030.7764,289719.38,790.5694,-7.0774345,250,16500,6041.523,POINT (-170824.5257588717 1881870.1753636356)
5150436,R1434C942,1434,942,-170574.5258,1881870.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1427,295.7356,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,3.657959,27.644165,23.904907,1420.0138,1396.0276,1399.7668,21.7,7.5,11.1,-4.569906,86.857956,87.07436,85.53463,231,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-78.28076,559.01697,84454.5,25896.428,790.5694,289567.12,559.01697,-6.901204,353.5534,16501.895,6269.9683,POINT (-170574.5257588717 1881870.1753636356)
5150437,R1434C943,1434,943,-170324.5258,1881870.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1430,295.7356,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,6.515259,30.254395,26.237183,1419.031,1395.2919,1399.3091,21.7,7.5,11.1,-4.569906,86.87333,87.08242,85.54571,231,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-78.28076,353.5534,84661.83,26058.828,559.01697,289415.03,353.5534,-6.6541967,559.01697,16507.574,6500,POINT (-170324.5257588717 1881870.1753636356)
5150438,R1434C944,1434,944,-170074.5258,1881870.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1435,295.7356,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,14.734253,38.073975,33.547607,1417.5254,1394.1857,1398.712,20.6,7,10.5,-4.569906,86.888756,87.09072,85.557106,230,326.1,362.2,573.1,417.2,447.3,636.4,210.2,305.8,365.6,-78.28076,250,84869.38,26222.605,353.5534,289263.06,250,-6.449257,790.5694,16517.037,6731.456,POINT (-170074.5257588717 1881870.1753636356)
5150450,R1434C956,1434,956,-167074.5258,1881870.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1605,317.98096,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,171.35547,190.71143,181.6726,1403.1558,1383.7998,1392.8386,20,6.6,10.2,-5.5663104,87.078896,87.211555,85.72199,130,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-32.087,1274.7549,87377.414,28286.48,1000,287450.22,1000,-7.359259,790.5694,16920.771,9581.884,POINT (-167074.5257588717 1881870.1753636356)
5150451,R1434C957,1434,957,-166824.5258,1881870.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1531,317.98096,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,152.67786,171.87329,162.68188,1402.63,1383.4346,1392.626,20,6.6,10.2,-5.5663104,87.09526,87.22359,85.73832,105,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-32.087,1520.6907,87587.81,28465.988,1250,287300.03,1250,-7.478426,559.01697,16977.928,9823.441,POINT (-166824.5257588717 1881870.1753636356)
5150452,R1434C958,1434,958,-166574.5258,1881870.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1484,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,88.327515,107.18262,97.67297,1401.5587,1382.7036,1392.2133,20,6.6,10.2,-8.857861,87.111725,87.23595,85.75507,188,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-1.6541477,1767.767,87798.42,28646.553,1500,287150,1500,-7.5775394,353.5534,17038.559,10065.411,POINT (-166574.5257588717 1881870.1753636356)
5150453,R1434C959,1434,959,-166324.5258,1881870.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1465,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,72.84631,91.214355,81.134766,1399.9285,1381.5604,1391.64,20,6.6,10.2,-8.857861,87.12829,87.24865,85.77227,198,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-1.6541477,2000,88009.234,28828.154,1750,287000.1,1750,-7.6561413,250,17102.63,10307.764,POINT (-166324.5257588717 1881870.1753636356)
5150454,R1434C960,1434,960,-166074.5258,1881870.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1453,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,52.40625,70.433716,60.03662,1398.8589,1380.8314,1391.2285,19.1,6.3,9.9,-8.857861,87.14496,87.26169,85.78992,218,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,-1.6541477,2000,88220.25,29010.773,1820.0275,286850.34,1820.0275,-7.666434,353.5534,17170.105,10550.474,POINT (-166074.5257588717 1881870.1753636356)
5150455,R1434C961,1434,961,-165824.5258,1881870.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1459,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,64.390625,81.931274,70.96338,1397.2261,1379.6854,1390.6533,19.1,6.3,9.9,-8.857861,87.16173,87.275085,85.80802,237,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,-1.6541477,2015.5645,88431.47,29194.39,1581.1388,286700.75,1581.1388,-7.634348,559.01697,17240.94,10793.517,POINT (-165824.5257588717 1881870.1753636356)
5150456,R1434C962,1434,962,-165574.5258,1881870.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1473,433.76596,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,66.88147,84.08142,72.79651,1396.1582,1378.9583,1390.2432,19.1,6.3,9.9,-7.0919766,87.178604,87.28883,85.82659,230,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,35.133636,2061.5527,88642.89,29378.988,1346.2913,286551.25,1346.2913,-7.6023808,790.5694,17315.094,11036.87,POINT (-165574.5257588717 1881870.1753636356)
5150826,R1434C1332,1434,1332,-73074.52576,1881870.175,1,4.4800735,4.0747056,3.198501,3.7253711,3.6148484,1053,1222.0458,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-296.08044,-362.36707,-464.4187,1349.8773,1416.164,1518.2156,6,6,0,-12.915937,87.3656,87.98252,87.97209,216,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-80.15008,2474.8738,101988.36,11319.231,15608.491,242871.62,2474.8738,-8.077685,12973.53,901.3878,35753.496,POINT (-73074.52575887169 1881870.1753636356)
5150827,R1434C1333,1434,1333,-72824.52576,1881870.175,1,4.448841,4.0747056,3.198501,3.7253711,3.6148484,1053,1222.0458,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-296.4834,-363.7827,-465.96765,1349.7292,1417.0286,1519.2135,6,6,0,-12.915937,87.40929,88.01977,88.02095,216,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-80.15008,2657.5364,101743.86,11070.795,15821.268,242790.67,2657.5364,-8.108077,13200.379,790.5694,36001.734,POINT (-72824.52575887169 1881870.1753636356)
5150828,R1434C1334,1434,1334,-72574.52576,1881870.175,1,4.448841,4.0747056,3.198501,3.7253711,3.6148484,1051,1985.931,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-298.73376,-367.35913,-469.59802,1349.6237,1418.249,1520.4879,6,6,0,-17.565079,87.45262,88.05684,88.06962,217,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-95.20947,2850.4385,101499.38,10822.431,16035.118,242709.95,2850.4385,-8.137791,13428.049,750,36250,POINT (-72574.52575887169 1881870.1753636356)
5150829,R1434C1335,1434,1335,-72324.52576,1881870.175,1,4.448841,4.0747056,3.198501,3.7253711,3.6148484,1049,1985.931,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-299.62708,-369.19788,-471.54675,1349.5753,1419.1461,1521.495,6,6,0,-17.565079,87.495575,88.09372,88.11806,218,1880.9,998.6,728.1,2824.8,1412.9,947.5,1068.4,436,345.3,-95.20947,3051.639,101254.94,10574.143,16250,242629.47,3051.639,-8.166452,13656.5,790.5694,36498.29,POINT (-72324.52575887169 1881870.1753636356)
5150830,R1434C1336,1434,1336,-72074.52576,1881870.175,1,4.448841,4.0762243,3.198501,2.9148881,3.6148484,1048,1985.931,624.7,1074.9,622,717.2,521.7,244.4,936.7,1273,1155.9,-300.9204,-371.33545,-473.68176,1349.5061,1419.9211,1522.2675,6,6,0,-17.565079,87.53811,88.13039,88.16625,218,1866.3,989.4,713.3,2902.4,1437.3,935.2,1114.2,441.1,350.3,-95.20947,3259.6013,101010.516,10325.938,16465.873,242549.22,3259.6013,-8.193943,13885.694,901.3878,36746.598,POINT (-72074.52575887169 1881870.1753636356)
5154023,R1435C938,1435,938,-171574.5258,1881620.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1429,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,5.272583,30.062012,27.401855,1423.7444,1398.955,1401.6151,21.7,7.5,11.1,-7.869375,86.81577,87.066986,85.48791,215,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,1346.2913,83486.52,25457.072,559.01697,290374.88,559.01697,-7.0862966,901.3878,16194.135,5255.949,POINT (-171574.5257588717 1881620.1753636356)
5154024,R1435C939,1435,939,-171324.5258,1881620.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1428,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,7.3359375,31.947998,29.021484,1422.8359,1398.2239,1401.1504,21.7,7.5,11.1,-7.869375,86.830696,87.07385,85.49748,216,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,1118.0339,83693.266,25612.496,707.1068,290222.34,707.1068,-7.103441,707.1068,16257.69,5482.928,POINT (-171324.5257588717 1881620.1753636356)
5154025,R1435C940,1435,940,-171074.5258,1881620.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1427,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,6.753296,31.036377,27.61914,1421.4192,1397.1361,1400.5533,21.7,7.5,11.1,-7.869375,86.84566,87.08093,85.50735,219,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,901.3878,83900.24,25769.41,901.3878,290069.94,901.3878,-7.111122,559.01697,16251.923,5711.8296,POINT (-171074.5257588717 1881620.1753636356)
5154026,R1435C941,1435,941,-170824.5258,1881620.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1425,353.16782,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,5.0668945,29.143799,25.45459,1420.4781,1396.4012,1400.0905,21.7,7.5,11.1,-7.869375,86.86066,87.08824,85.51751,224,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-90.659004,707.1068,84107.445,25927.785,1118.0339,289917.66,707.1068,-7.0322633,500,16250,5942.432,POINT (-170824.5257588717 1881620.1753636356)
5154027,R1435C942,1435,942,-170574.5258,1881620.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1434,295.7356,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,11.0354,34.714478,30.51477,1418.9708,1395.2917,1399.4915,21.7,7.5,11.1,-4.569906,86.8757,87.09578,85.52798,231,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-78.28076,500,84314.88,26087.594,901.3878,289765.53,500,-6.8606257,559.01697,16251.923,6174.5444,POINT (-170574.5257588717 1881620.1753636356)
5154028,R1435C943,1435,943,-170324.5258,1881620.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1436,295.7356,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,15.991821,39.426514,34.946655,1417.9851,1394.5504,1399.0303,21.7,7.5,11.1,-4.569906,86.890785,87.103546,85.538765,228,370.2,403.3,573.4,452.7,433.4,697,219,341.4,374.1,-78.28076,250,84522.555,26248.809,707.1068,289613.53,250,-6.521124,707.1068,16257.69,6408.003,POINT (-170324.5257588717 1881620.1753636356)
5154029,R1435C944,1435,944,-170074.5258,1881620.175,1,4.3873196,4.235713,3.8973303,2.2092028,3.8537426,1437,295.7356,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,19.309204,42.49829,37.73938,1417.0009,1393.8118,1398.5707,20.6,7,10.5,-4.569906,86.90592,87.11156,85.54987,227,326.1,362.2,573.1,417.2,447.3,636.4,210.2,305.8,365.6,-78.28076,0,84730.45,26411.408,500,289461.7,0,-5.833486,901.3878,16267.299,6642.665,POINT (-170074.5257588717 1881620.1753636356)
5154040,R1435C955,1435,955,-167324.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1570,317.98096,292.2,306.2,474.1,200.4,257.2,304,389.4,415.4,553.8,192.56702,212.23315,203.38806,1404.1576,1384.4915,1393.3365,20,6.6,10.2,-5.5663104,87.076546,87.21738,85.69557,148,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-32.087,1118.0339,87031.96,28284.271,790.5694,287800.28,790.5694,-7.2563195,1000,16622.65,9276.987,POINT (-167324.5257588717 1881620.1753636356)
5154041,R1435C956,1435,956,-167074.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1541,317.98096,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,162.73474,182.099,172.95935,1403.1217,1383.7574,1392.8971,20,6.6,10.2,-5.5663104,87.09252,87.228775,85.71116,107,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-32.087,1346.2913,87242.48,28461.598,1030.7764,287650.06,1030.7764,-7.3886485,750,16677.08,9519.717,POINT (-167074.5257588717 1881620.1753636356)
5154042,R1435C957,1435,957,-166824.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1498,317.98096,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,97.45386,116.35535,106.66174,1401.5156,1382.6141,1392.3077,20,6.6,10.2,-5.5663104,87.10859,87.24049,85.72718,122,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-32.087,1581.1388,87453.2,28640.008,1274.7549,287500,1274.7549,-7.499752,500,16735.068,9762.8125,POINT (-166824.5257588717 1881620.1753636356)
5154043,R1435C958,1435,958,-166574.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1472,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,91.02112,109.58276,99.5697,1400.4406,1381.8789,1391.892,20,6.6,10.2,-8.857861,87.12475,87.25254,85.74363,183,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-1.6541477,1767.767,87664.13,28819.48,1520.6907,287350.06,1520.6907,-7.5857964,250,16796.576,10006.248,POINT (-166574.5257588717 1881620.1753636356)
5154044,R1435C959,1435,959,-166324.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1462,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,63.41638,81.491455,70.907104,1398.8057,1380.7306,1391.315,20,6.6,10.2,-8.857861,87.141014,87.26493,85.76052,203,304.7,337.1,567.7,418.8,407.4,626.7,192.8,293.1,349.3,-1.6541477,1750,87875.266,29000,1767.767,287200.28,1750,-7.6207147,0,16861.568,10250,POINT (-166324.5257588717 1881620.1753636356)
5154045,R1435C960,1435,960,-166074.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1455,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,55.56482,73.299805,62.396484,1397.7323,1379.9973,1390.9006,19.1,6.3,9.9,-8.857861,87.15738,87.27766,85.777855,225,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,-1.6541477,1750,88086.6,29181.543,1903.9432,287050.62,1750,-7.6284347,250,16930.004,10494.046,POINT (-166074.5257588717 1881620.1753636356)
5154046,R1435C961,1435,961,-165824.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1462,397.84653,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,72.23682,89.485596,78.01001,1396.0948,1378.8461,1390.3217,19.1,6.3,9.9,-8.857861,87.17384,87.29073,85.795654,236,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,-1.6541477,1767.767,88298.15,29364.094,1677.051,286901.12,1677.051,-7.61338,500,17001.838,10738.366,POINT (-165824.5257588717 1881620.1753636356)
5154047,R1435C962,1435,962,-165574.5258,1881620.175,1,4.4438157,4.2157755,4.0087247,2.390404,3.8091404,1476,433.76596,257.4,308.4,459.4,155.9,245.6,287.2,284.7,356.9,539.7,82.68213,99.76074,88.12598,1395.5587,1378.4801,1390.1149,19.1,6.3,9.9,-7.0919766,87.19042,87.30416,85.81391,232,305.6,329.2,554.6,378.6,373.4,597.5,180.6,279,337.2,35.133636,1820.0275,88509.88,29547.63,1457.7379,286751.75,1457.7379,-7.5886636,750,17077.031,10982.941,POINT (-165574.5257588717 1881620.1753636356)
