,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,geometry
7256970,R2020C3150,2020,3150,381425.4742411283,1735370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1914,216.82059,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-160.66077,-104.562744,-67.10693,2055.3003,1999.2023,1961.7465,7.7,5.9,1.6,-5.412869,72.4371,72.50551,68.44288,243,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-532.274,19940.537,250,10854.146,4123.1055,3824.2646,250,-8.471794,12658.989,750,172122.78,POINT (381425.4742411283 1735370.1753636356)
7256971,R2020C3151,2020,3151,381675.4742411283,1735370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1938,216.82059,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-135.37085,-78.380005,-40.150024,2058.5066,2001.5157,1963.2858,7.7,5.9,1.6,-5.412869,72.39873,72.465065,68.370026,234,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-532.274,19976.549,353.5534,11051.018,4190.7637,4069.705,353.5534,-8.585579,12905.909,790.5694,172372.6,POINT (381675.4742411283 1735370.1753636356)
7256972,R2020C3152,2020,3152,381925.4742411283,1735370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1950,216.82059,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-120.29883,-61.66748,-22.166626,2063.7854,2005.154,1965.6532,7.7,5.9,1.6,-5.412869,72.36074,72.425026,68.29784,226,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-532.274,20015.62,559.01697,11250,4272.002,4315.669,559.01697,-8.735795,13152.946,901.3878,172622.42,POINT (381925.4742411283 1735370.1753636356)
7260558,R2021C3147,2021,3147,380675.4742411283,1735120.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1877,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-187.30579,-133.89648,-98.809326,2045.7023,1992.293,1957.2058,7.7,5.9,1.6,-10.512641,72.54435,72.62175,68.619514,240,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19602.295,500,10114.964,3758.324,3041.3813,500,-8.68935,11963.486,901.3878,171364.02,POINT (380675.4742411283 1735120.1753636356)
7260559,R2021C3148,2021,3148,380925.4742411283,1735120.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1873,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-167.00244,-111.951294,-75.569824,2050.9622,1995.911,1959.5295,7.7,5.9,1.6,-10.512641,72.50488,72.58017,68.54463,234,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19629.379,250,10307.764,3783.1865,3288.2366,250,-8.472333,12209.115,707.1068,171613.84,POINT (380925.4742411283 1735120.1753636356)
7260560,R2021C3149,2021,3149,381175.4742411283,1735120.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1901,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-174.76477,-118.81531,-81.638794,2054.1602,1998.2107,1961.0342,7.7,5.9,1.6,-10.512641,72.46581,72.538994,68.47041,249,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19659.604,0,10502.976,3824.2646,3535.534,0,-8.031495,12454.919,559.01697,171863.69,POINT (381175.4742411283 1735120.1753636356)
7260561,R2021C3150,2021,3150,381425.4742411283,1735120.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1923,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-120.01709,-62.42566,-23.977783,2059.4414,2001.85,1963.4021,7.7,5.9,1.6,-7.520399,72.427124,72.49823,68.39686,245,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19692.955,250,10700.467,3881.0437,3783.1865,250,-8.480017,12700.886,500,172113.52,POINT (381425.4742411283 1735120.1753636356)
7260562,R2021C3151,2021,3151,381675.4742411283,1735120.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1938,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-135.49854,-77.01196,-37.78894,2062.6519,2004.1653,1964.9423,7.7,5.9,1.6,-7.520399,72.38883,72.45786,68.32397,237,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19729.42,500,10900.114,3952.8472,4031.129,500,-8.704753,12947.008,559.01697,172363.36,POINT (381675.4742411283 1735120.1753636356)
7260563,R2021C3152,2021,3152,381925.4742411283,1735120.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1952,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-120.094604,-59.964478,-19.469482,2067.9358,2007.8057,1967.3107,7.7,5.9,1.6,-7.520399,72.35093,72.4179,68.25173,235,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19768.979,707.1068,11101.802,4038.8735,4279.3105,707.1068,-8.818747,13193.274,707.1068,172613.19,POINT (381925.4742411283 1735120.1753636356)
7260564,R2021C3153,2021,3153,382175.4742411283,1735120.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1981,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-115.691284,-55.114014,-14.231567,2069.5403,2008.963,1968.0806,7.7,5.9,1.6,-7.520399,72.31341,72.37834,68.18015,237,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19811.613,901.3878,11305.419,4138.2363,4527.6924,901.3878,-8.89947,13439.68,901.3878,172863.03,POINT (382175.4742411283 1735120.1753636356)
7264149,R2022C3147,2022,3147,380675.4742411283,1734870.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1889,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-174.7345,-119.84192,-83.760376,2049.824,1994.9314,1958.8499,7.6,5.8,1.6,-10.512641,72.537834,72.617935,68.5759,229,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19353.617,559.01697,9956.154,3508.9172,3010.3987,559.01697,-8.733548,12013.014,790.5694,171355.08,POINT (380675.4742411283 1734870.1753636356)
7264150,R2022C3148,2022,3148,380925.4742411283,1734870.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1877,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-175.7229,-119.18335,-81.80664,2055.091,1998.5515,1961.1748,7.6,5.8,1.6,-10.512641,72.4985,72.57648,68.50101,228,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19381.047,353.5534,10151.971,3535.534,3259.6013,353.5534,-8.590891,12257.65,559.01697,171604.92,POINT (380925.4742411283 1734870.1753636356)
7264151,R2022C3149,2022,3149,381175.4742411283,1734870.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1936,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-167.52942,-110.08838,-71.92053,2058.298,2000.857,1962.6892,7.6,5.8,1.6,-10.512641,72.45955,72.535416,68.42678,238,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19411.658,250,10350.121,3579.4553,3508.9172,250,-8.484652,12502.5,353.5534,171854.77,POINT (381175.4742411283 1734870.1753636356)
7264152,R2022C3150,2022,3150,381425.4742411283,1734870.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1930,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-155.16638,-96.52966,-57.47754,2061.9763,2003.3396,1964.2875,7.6,5.8,1.6,-7.520399,72.42098,72.49477,68.35321,225,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19445.436,353.5534,10550.474,3640.055,3758.324,353.5534,-8.598392,12747.549,250,172104.62,POINT (381425.4742411283 1734870.1753636356)
7264153,R2022C3151,2022,3151,381675.4742411283,1734870.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1936,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-153.88025,-94.34546,-54.516968,2065.192,2005.6571,1965.8286,7.6,5.8,1.6,-7.520399,72.382805,72.45451,68.2803,228,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19482.363,559.01697,10752.906,3716.517,4007.805,559.01697,-8.748564,12992.786,353.5534,172354.47,POINT (381675.4742411283 1734870.1753636356)
7264154,R2022C3152,2022,3152,381925.4742411283,1734870.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1952,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-141.35681,-80.92505,-40.32068,2068.4055,2007.9738,1967.3694,7.6,5.8,1.6,-7.520399,72.34501,72.41465,68.20804,228,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19522.424,790.5694,10957.304,3807.8865,4257.3467,790.5694,-8.862299,13238.202,559.01697,172604.31,POINT (381925.4742411283 1734870.1753636356)
7264155,R2022C3153,2022,3153,382175.4742411283,1734870.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1981,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-120.958374,-58.880127,-17.002563,2073.6946,2011.6163,1969.7388,7.6,5.8,1.6,-7.520399,72.307594,72.37519,68.13643,225,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19565.596,790.5694,11163.557,3913.119,4506.939,790.5694,-8.865576,13483.786,790.5694,172854.17,POINT (382175.4742411283 1734870.1753636356)
7267740,R2023C3147,2023,3147,380675.4742411283,1734620.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1879,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-182.16614,-126.28833,-89.61304,2052.2776,1996.3998,1959.7245,7.6,5.8,1.6,-10.512641,72.534874,72.61766,68.53447,236,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19104.973,707.1068,9801.147,3259.6013,3000,707.1068,-8.817249,12067.519,750,171346.5,POINT (380675.4742411283 1734620.1753636356)
7267741,R2023C3148,2023,3148,380925.4742411283,1734620.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1878,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-174.19617,-116.68909,-78.71802,2057.5198,2000.0127,1962.0416,7.6,5.8,1.6,-10.512641,72.4957,72.576355,68.459595,236,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19132.76,559.01697,10000,3288.2366,3250,559.01697,-8.746182,12311.072,500,171596.36,POINT (380925.4742411283 1734620.1753636356)
7267742,R2023C3149,2023,3149,381175.4742411283,1734620.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1897,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-179.74146,-121.30835,-82.538574,2060.7566,2002.3235,1963.5537,7.6,5.8,1.6,-10.512641,72.4569,72.535446,68.385376,221,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,19163.768,500,10201.103,3335.416,3500,500,-8.714317,12554.88,250,171846.22,POINT (381175.4742411283 1734620.1753636356)
7267743,R2023C3150,2023,3150,381425.4742411283,1734620.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1894,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-160.59607,-101.24426,-61.696655,2064.0024,2004.6506,1965.103,7.6,5.8,1.6,-7.520399,72.41849,72.49494,68.31181,224,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19197.982,559.01697,10404.326,3400.3677,3750,559.01697,-8.753489,12798.926,0,172096.08,POINT (381425.4742411283 1734620.1753636356)
7267744,R2023C3151,2023,3151,381675.4742411283,1734620.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1918,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-166.65271,-105.67639,-64.85535,2069.2612,2008.2849,1967.4639,7.6,5.8,1.6,-7.520399,72.380455,72.45482,68.2389,237,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19235.385,707.1068,10609.548,3482.0972,4000,707.1068,-8.831842,13043.197,250,172345.95,POINT (381675.4742411283 1734620.1753636356)
7267745,R2023C3152,2023,3152,381925.4742411283,1734620.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1951,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-117.345825,-55.451294,-13.853027,2072.5056,2010.6111,1969.0128,7.6,5.8,1.6,-7.520399,72.342804,72.4151,68.16663,246,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19275.957,707.1068,10816.654,3579.4553,4250,707.1068,-8.835167,13287.683,500,172595.81,POINT (381925.4742411283 1734620.1753636356)
7267746,R2023C3153,2023,3153,382175.4742411283,1734620.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1985,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-105.36243,-41.84204,1.0303955,2077.767,2014.2467,1971.3743,7.6,5.8,1.6,-7.520399,72.30553,72.37577,68.09501,243,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19319.68,559.01697,11025.538,3691.2058,4500,559.01697,-8.763437,13532.368,750,172845.67,POINT (382175.4742411283 1734620.1753636356)
7271331,R2024C3147,2024,3147,380675.4742411283,1734370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1885,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-175.3446,-118.06409,-80.39673,2056.2842,1999.0037,1961.3363,7.6,5.8,1.6,-10.512641,72.5353,72.620766,68.49514,238,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,18856.365,901.3878,9650.13,3010.3987,3010.3987,901.3878,-8.903479,12126.933,790.5694,171338.3,POINT (380675.4742411283 1734370.1753636356)
7271332,R2024C3148,2024,3148,380925.4742411283,1734370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1895,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-168.18628,-109.97583,-71.507935,2059.5264,2001.3159,1962.848,7.6,5.8,1.6,-10.512641,72.49631,72.57964,68.420296,241,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,18884.518,790.5694,9852.03,3041.3813,3259.6013,790.5694,-8.865321,12369.316,559.01697,171588.17,POINT (380925.4742411283 1734370.1753636356)
7271333,R2024C3149,2024,3149,381175.4742411283,1734370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1898,332.245,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-161.60645,-101.76404,-62.004272,2064.7786,2004.9362,1965.1764,7.6,5.8,1.6,-10.512641,72.457695,72.53891,68.3461,229,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-466.29224,18915.932,707.1068,10056.093,3092.329,3508.9172,707.1068,-8.833536,12611.998,353.5534,171838.05,POINT (381175.4742411283 1734370.1753636356)
7271334,R2024C3150,2024,3150,381425.4742411283,1734370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1900,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-175.34631,-114.58301,-74.04419,2068.0286,2007.2653,1966.7264,7.6,5.8,1.6,-7.520399,72.419464,72.498566,68.27256,245,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,18950.594,559.01697,10262.1875,3162.2776,3758.324,559.01697,-8.762093,12854.96,250,172087.9,POINT (381425.4742411283 1734370.1753636356)
7271335,R2024C3151,2024,3151,381675.4742411283,1734370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1923,268.3174,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-179.7384,-117.80847,-76.3844,2071.6675,2009.7375,1968.3135,7.6,5.8,1.6,-7.520399,72.38161,72.45862,68.19966,250,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,18988.482,500,10470.195,3250,4007.805,500,-8.729847,13098.187,353.5534,172337.78,POINT (381675.4742411283 1734370.1753636356)
7271336,R2024C3152,2024,3152,381925.4742411283,1734370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1965,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-150.08142,-87.230835,-45.027954,2074.9167,2012.0662,1969.8633,7.6,5.8,1.6,-7.520399,72.344124,72.41905,68.1274,248,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19029.582,500,10680.005,3354.102,4257.3467,500,-8.733058,13341.664,559.01697,172587.66,POINT (381925.4742411283 1734370.1753636356)
7271337,R2024C3153,2024,3153,382175.4742411283,1734370.1753636356,1,3.6641774,4.212924,2.2867188,3.054981,3.931412,1988,268.3174,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-104.749756,-40.270752,3.2075195,2080.183,2015.7041,1972.2258,7.6,5.8,1.6,-7.520399,72.307014,72.37988,68.055786,238,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-502.84326,19073.87,353.5534,10891.511,3473.111,4506.939,353.5534,-8.625103,13585.378,790.5694,172837.53,POINT (382175.4742411283 1734370.1753636356)
7274922,R2025C3147,2025,3147,380675.4742411283,1734120.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1889,379.14215,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-170.22363,-111.53845,-72.87866,2060.2937,2001.6085,1962.9487,7.6,5.8,1.6,-12.065928,72.53893,72.62707,68.45779,237,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-390.9991,18607.795,901.3878,9503.289,2761.3403,3041.3813,901.3878,-8.9125395,12191.186,901.3878,171330.45,POINT (380675.4742411283 1734120.1753636356)
7274923,R2025C3148,2025,3148,380925.4742411283,1734120.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1903,379.14215,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-167.43005,-108.277954,-69.21716,2061.918,2002.7659,1963.7051,7.6,5.8,1.6,-12.065928,72.50015,72.58614,68.38299,239,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-390.9991,18636.322,707.1068,9708.244,2795.085,3288.2366,707.1068,-8.838875,12432.316,707.1068,171580.34,POINT (380925.4742411283 1734120.1753636356)
7274924,R2025C3149,2025,3149,381175.4742411283,1734120.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1905,379.14215,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-157.33545,-96.54492,-56.18518,2067.1748,2006.3843,1966.0245,7.6,5.8,1.6,-12.065928,72.461754,72.545616,68.30884,230,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-390.9991,18668.154,559.01697,9915.266,2850.4385,3535.534,559.01697,-8.767473,12673.792,559.01697,171830.22,POINT (381175.4742411283 1734120.1753636356)
7274925,R2025C3150,2025,3150,381425.4742411283,1734120.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1910,322.38083,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-155.68506,-93.970825,-52.830322,2070.4297,2008.7155,1967.575,7.6,5.8,1.6,-9.185314,72.42373,72.50547,68.23533,248,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-436.17493,18703.275,353.5534,10124.229,2926.175,3783.1865,353.5534,-8.624226,12915.592,500,172080.11,POINT (381425.4742411283 1734120.1753636356)
7274926,R2025C3151,2025,3151,381675.4742411283,1734120.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1954,322.38083,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-162.52905,-99.18506,-56.768433,2075.6985,2012.3545,1969.9379,7.6,5.8,1.6,-9.185314,72.38607,72.46571,68.16246,249,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-436.17493,18741.664,250,10335.014,3020.7615,4031.129,250,-8.517401,13157.697,559.01697,172329.98,POINT (381675.4742411283 1734120.1753636356)
7274927,R2025C3152,2025,3152,381925.4742411283,1734120.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1967,322.38083,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-112.28992,-48.023315,-4.826782,2078.9517,2014.685,1971.4885,7.6,5.8,1.6,-9.185314,72.348785,72.42634,68.09023,246,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-436.17493,18783.305,250,10547.512,3132.491,4279.3105,250,-8.520487,13400.094,707.1068,172579.88,POINT (381925.4742411283 1734120.1753636356)
7274928,R2025C3153,2025,3153,382175.4742411283,1734120.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1995,322.38083,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-100.434204,-35.24597,8.729858,2082.203,2017.0146,1973.0388,7.6,5.8,1.6,-9.185314,72.31186,72.387344,68.01864,242,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-436.17493,18828.17,250,10761.622,3259.6013,4527.6924,250,-8.52347,13642.764,901.3878,172829.75,POINT (382175.4742411283 1734120.1753636356)
7278514,R2026C3148,2026,3148,380925.4742411283,1733870.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1908,379.14215,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-162.46619,-101.906006,-61.85144,2065.933,2005.3729,1965.3184,7.6,5.8,1.6,-12.065928,72.50706,72.595695,68.347565,239,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-390.9991,18388.176,559.01697,9568.83,2549.5098,3335.416,559.01697,-8.773064,12500,901.3878,171572.88,POINT (380925.4742411283 1733870.1753636356)
7278515,R2026C3149,2026,3149,381175.4742411283,1733870.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1926,379.14215,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-146.10242,-83.90149,-42.550903,2071.1985,2008.9976,1967.647,7.6,5.8,1.6,-12.065928,72.468895,72.55539,68.27347,232,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-390.9991,18420.438,353.5534,9778.804,2610.0767,3579.4553,353.5534,-8.629857,12740.192,790.5694,171822.77,POINT (381175.4742411283 1733870.1753636356)
7278516,R2026C3150,2026,3150,381425.4742411283,1733870.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1917,322.38083,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-144.79749,-81.6709,-39.53882,2074.4575,2011.3309,1969.1989,7.6,5.8,1.6,-9.185314,72.43109,72.51547,68.20001,244,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-436.17493,18456.03,250,9990.62,2692.5825,3824.2646,250,-8.523051,12980.755,750,172072.66,POINT (381425.4742411283 1733870.1753636356)
7278517,R2026C3151,2026,3151,381675.4742411283,1733870.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1953,322.38083,2588.8,2053.9,4193.3,2004.9,1725.4,2199.6,4748,3215.2,3850.7,-152.2461,-88.194824,-45.28174,2077.7146,2013.6633,1970.7502,7.6,5.8,1.6,-9.185314,72.39366,72.47593,68.1272,239,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-436.17493,18494.932,0,10204.166,2795.085,4069.705,0,-8.081441,13221.668,790.5694,172322.55,POINT (381675.4742411283 1733870.1753636356)
7278518,R2026C3152,2026,3152,381925.4742411283,1733870.1753636356,1,3.6981602,4.212924,2.2867188,3.054981,3.931412,1979,322.38083,3069.2,2903.4,4417.1,1844.2,2031,2432.8,5598.1,3007.2,4652.8,-137.25586,-72.034546,-28.234253,2081.36,2016.1388,1972.3385,7.6,5.8,1.6,-9.185314,72.3566,72.43677,68.05501,232,3563,2955.8,2672.2,4992.3,4076.7,3798.7,1842.4,2233.8,1696.2,-436.17493,18537.125,0,10419.333,2915.4758,4315.669,0,-8.084418,13462.912,901.3878,172572.45,POINT (381925.4742411283 1733870.1753636356)
