,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_hgm_conus117_250m_tif_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,id,col1,geometry
1253,R1929C1166,1929,1166,-114574.52575887169,1758120.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1285.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-262.09766,-283.52063,-381.78333,1544.1505,1565.5735,1663.8362,31.9,11.8,16.0,0.0024011543,-13.09337,82.51203,83.15196,83.150055,222.0,904.7,1465.7,2555.5,1115.5,1613.5,2642.9,632.2,1412.1,2084.6,1.648385e-05,-160.60713,5385.165,103206.41,9656.604,4257.3467,373392.97,4257.3467,-7.8080816,28623.635,790.5694,27019.668,0,WalkerLane,POINT (-114574.52575887169 1758120.1753636356)
1254,R1929C1167,1929,1167,-114324.52575887169,1758120.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1283.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-263.02942,-284.67957,-383.08337,1544.8203,1566.4705,1664.8743,31.9,11.8,16.0,0.0024011543,-13.09337,82.46591,83.09942,83.10244,224.0,904.7,1465.7,2555.5,1115.5,1613.5,2642.9,632.2,1412.1,2084.6,1.648385e-05,-160.60713,5153.882,103121.29,9424.038,4422.9517,373312.53,4422.9517,-7.810084,28848.744,559.01697,26788.523,0,WalkerLane,POINT (-114324.52575887169 1758120.1753636356)
1255,R1929C1168,1929,1168,-114074.52575887169,1758120.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1283.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-263.57507,-285.48413,-383.92957,1544.7947,1566.7037,1665.1492,31.9,11.8,16.0,0.0024011543,-13.09337,82.41975,83.04678,83.05476,225.0,935.0,1425.4,2619.6,1179.3,1599.7,2815.6,655.5,1526.7,2033.0,1.648385e-05,-160.60713,4924.4287,103036.7,9192.388,4596.194,373232.25,4596.194,-7.8118005,29074.258,353.5534,26557.72,0,WalkerLane,POINT (-114074.52575887169 1758120.1753636356)
1256,R1929C1169,1929,1169,-113824.52575887169,1758120.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1284.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-263.02905,-285.16138,-383.7461,1545.4662,1567.5985,1666.1832,31.9,11.8,16.0,0.0024011543,-13.09337,82.373535,82.994064,83.007034,225.0,935.0,1425.4,2619.6,1179.3,1599.7,2815.6,655.5,1526.7,2033.0,1.648385e-05,-160.60713,4697.0737,102952.66,8961.725,4776.243,373152.12,4697.0737,-7.8128176,29300.17,250.0,26327.268,0,WalkerLane,POINT (-113824.52575887169 1758120.1753636356)
1257,R1929C1170,1929,1170,-113574.52575887169,1758120.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1285.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-262.9707,-285.62256,-384.29163,1545.4141,1568.0659,1666.735,31.5,11.6,15.7,0.0023473066,-13.605776,82.32729,82.94125,82.95925,224.0,935.0,1425.4,2619.6,1179.3,1599.7,2815.6,655.5,1526.7,2033.0,1.634636e-05,-143.65503,4472.1357,102869.15,8732.125,4596.194,373072.12,4472.1357,-7.799575,29526.47,353.5534,26097.174,0,WalkerLane,POINT (-113574.52575887169 1758120.1753636356)
1258,R1929C1171,1929,1171,-113324.52575887169,1758120.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1285.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-263.20032,-286.3745,-385.12915,1545.3608,1568.535,1667.2897,31.5,11.6,15.7,0.0023473066,-13.605776,82.28102,82.888374,82.91143,223.0,935.0,1425.4,2619.6,1179.3,1599.7,2815.6,655.5,1526.7,2033.0,1.634636e-05,-143.65503,4250.0,102786.19,8503.676,4366.0625,372992.28,4250.0,-7.781447,29753.15,559.01697,25867.451,0,WalkerLane,POINT (-113324.52575887169 1758120.1753636356)
1259,R1929C1172,1929,1172,-113074.52575887169,1758120.1753636356,1,5.2219334,4.1909556,5.161366,2.8564582,3.809501,1285.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-263.05066,-286.4441,-385.33618,1546.034,1569.4275,1668.3196,31.5,11.6,15.7,0.0023473066,-13.605776,82.234726,82.83543,82.86356,223.0,935.0,1425.4,2619.6,1179.3,1599.7,2815.6,655.5,1526.7,2033.0,1.634636e-05,-143.65503,4031.129,102703.76,8276.473,4138.2363,372912.6,4031.129,-7.7609,29980.201,790.5694,25638.105,0,WalkerLane,POINT (-113074.52575887169 1758120.1753636356)
1260,R1930C1165,1930,1165,-114824.52575887169,1757870.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1288.0,910.6858,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-257.4121,-277.4939,-375.75488,1545.6624,1565.7441,1664.0051,31.9,11.8,16.0,0.0014185564,-12.69646,82.53679,83.185814,83.17954,222.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.7038361e-05,-156.70383,5711.8296,103057.33,9370.832,3905.1248,373710.2,3905.1248,-7.783759,28509.867,1000.0,27346.16,0,WalkerLane,POINT (-114824.52575887169 1757870.1753636356)
1261,R1930C1166,1930,1166,-114574.52575887169,1757870.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1287.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-259.26575,-279.85608,-378.19592,1545.6151,1566.2054,1664.5453,31.9,11.8,16.0,0.0014098369,-13.09337,82.49089,83.13354,83.13222,223.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.6283373e-05,-160.60713,5482.928,102971.48,9552.486,4069.705,373629.66,4069.705,-7.7877817,28733.691,750.0,27115.494,0,WalkerLane,POINT (-114574.52575887169 1757870.1753636356)
1262,R1930C1167,1930,1167,-114324.52575887169,1757870.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1286.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-260.1543,-280.96448,-379.44226,1546.2881,1567.0983,1665.576,31.9,11.8,16.0,0.0014098369,-13.09337,82.44495,83.08116,83.08482,223.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.6283373e-05,-160.60713,5255.949,102886.164,9334.077,4242.6406,373549.28,4242.6406,-7.7914295,28957.943,500.0,26885.172,0,WalkerLane,POINT (-114324.52575887169 1757870.1753636356)
1263,R1930C1168,1930,1168,-114074.52575887169,1757870.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1286.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-262.12976,-283.45117,-382.00903,1546.2396,1567.561,1666.1189,31.9,11.8,16.0,0.0014098369,-13.09337,82.39895,83.02869,83.03738,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-160.60713,5031.153,102801.38,9100.138,4422.9517,373469.03,4422.9517,-7.794401,29182.615,250.0,26655.205,0,WalkerLane,POINT (-114074.52575887169 1757870.1753636356)
1264,R1930C1169,1930,1169,-113824.52575887169,1757870.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1287.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-262.05078,-283.886,-382.5255,1546.1901,1568.0253,1666.6648,31.9,11.8,16.0,0.0014098369,-13.09337,82.35292,82.97613,82.98986,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-160.60713,4808.846,102717.15,8867.074,4596.194,373388.97,4596.194,-7.7952204,29407.695,0.0,26425.604,0,WalkerLane,POINT (-113824.52575887169 1757870.1753636356)
1265,R1930C1170,1930,1170,-113574.52575887169,1757870.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1287.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-260.9978,-283.04883,-381.82422,1546.8647,1568.9158,1667.6912,31.5,11.6,15.7,0.0010802646,-13.605776,82.30685,82.92349,82.94231,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4589.39,102633.45,8634.958,4506.939,373309.03,4506.939,-7.785672,29633.174,250.0,26196.373,0,WalkerLane,POINT (-113574.52575887169 1757870.1753636356)
1266,R1930C1171,1930,1171,-113324.52575887169,1757870.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1287.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-261.5913,-284.1588,-383.01697,1546.8141,1569.3816,1668.2397,31.5,11.6,15.7,0.0010802646,-13.605776,82.26074,82.87077,82.8947,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4373.214,102550.29,8403.868,4272.002,373229.25,4272.002,-7.7664776,29859.043,500.0,25967.527,0,WalkerLane,POINT (-113324.52575887169 1757870.1753636356)
1267,R1930C1172,1930,1172,-113074.52575887169,1757870.1753636356,1,5.2219334,4.1909556,5.161366,2.8564582,3.809501,1287.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-261.05798,-283.57898,-382.52966,1547.5159,1570.0369,1668.9875,31.5,11.6,15.7,0.0010802646,-13.605776,82.214615,82.817986,82.84706,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4160.829,102467.68,8173.8916,4038.8735,373149.6,4038.8735,-7.7457714,30085.295,750.0,25739.076,0,WalkerLane,POINT (-113074.52575887169 1757870.1753636356)
1268,R1930C1173,1930,1173,-112824.52575887169,1757870.1753636356,1,5.2219334,4.1909556,5.161366,2.8564582,3.809501,1287.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-261.50525,-284.5901,-383.61035,1547.443,1570.5278,1669.5481,31.5,11.6,15.7,0.0010802646,-13.605776,82.16847,82.76514,82.799385,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,3952.8472,102385.61,7945.1245,3807.8865,373070.12,3807.8865,-7.7231264,30311.92,1000.0,25511.027,0,WalkerLane,POINT (-112824.52575887169 1757870.1753636356)
1269,R1931C1166,1931,1166,-114574.52575887169,1757620.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1290.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-257.17236,-277.1853,-375.64258,1547.0557,1567.0686,1665.5259,31.9,11.8,16.0,0.0014098369,-13.09337,82.46974,83.11509,83.11436,224.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.6283373e-05,-160.60713,5590.17,102736.62,9384.162,3889.0874,373866.38,3889.0874,-7.7635627,28845.494,790.5694,27213.277,0,WalkerLane,POINT (-114574.52575887169 1757620.1753636356)
1270,R1931C1167,1931,1167,-114324.52575887169,1757620.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1289.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-257.91296,-278.13867,-376.73035,1547.7317,1567.9574,1666.5491,31.9,11.8,16.0,0.0014098369,-13.09337,82.42397,83.062874,83.067184,224.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.6283373e-05,-160.60713,5367.7275,102651.11,9250.0,4069.705,373786.03,4069.705,-7.7687707,29068.883,559.01697,26983.791,0,WalkerLane,POINT (-114324.52575887169 1757620.1753636356)
1271,R1931C1168,1931,1168,-114074.52575887169,1757620.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1288.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-260.0692,-280.80017,-379.46924,1547.6858,1568.4167,1667.0858,31.9,11.8,16.0,0.0014098369,-13.09337,82.37815,83.010574,83.01995,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-160.60713,5147.815,102566.14,9013.878,4242.6406,373705.84,4242.6406,-7.771598,29292.703,353.5534,26754.672,0,WalkerLane,POINT (-114074.52575887169 1757620.1753636356)
1272,R1931C1169,1931,1169,-113824.52575887169,1757620.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1289.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-260.0681,-281.0526,-379.761,1547.6625,1568.647,1667.3553,31.9,11.8,16.0,0.0014098369,-13.09337,82.33229,82.95818,82.972664,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-160.60713,4930.7705,102481.7,8778.525,4422.9517,373625.8,4422.9517,-7.773687,29516.943,250.0,26525.932,0,WalkerLane,POINT (-113824.52575887169 1757620.1753636356)
1273,R1931C1170,1931,1170,-113574.52575887169,1757620.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1290.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-258.8806,-280.07385,-378.91467,1548.3402,1569.5334,1668.3743,31.5,11.6,15.7,0.0010802646,-13.605776,82.286385,82.90571,82.92533,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4716.9907,102397.81,8544.004,4430.011,373545.94,4430.011,-7.7674446,29741.596,353.5534,26297.576,0,WalkerLane,POINT (-113574.52575887169 1757620.1753636356)
1274,R1931C1171,1931,1171,-113324.52575887169,1757620.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1290.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-259.37805,-281.08057,-380.00073,1548.2926,1569.9951,1668.9153,31.5,11.6,15.7,0.0010802646,-13.605776,82.240456,82.85316,82.877945,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4506.939,102314.47,8310.385,4190.7637,373466.2,4190.7637,-7.748189,29966.648,559.01697,26069.62,0,WalkerLane,POINT (-113324.52575887169 1757620.1753636356)
1275,R1931C1172,1931,1172,-113074.52575887169,1757620.1753636356,1,5.2219334,4.1909556,5.161366,2.8564582,3.809501,1290.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-258.9762,-280.88342,-379.9342,1548.9722,1570.8794,1669.9302,31.5,11.6,15.7,0.0010802646,-13.605776,82.1945,82.80054,82.83053,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4301.1626,102231.664,8077.747,3952.8472,373386.62,3952.8472,-7.726839,30192.094,790.5694,25842.068,0,WalkerLane,POINT (-113074.52575887169 1757620.1753636356)
1276,R1932C1166,1932,1166,-114574.52575887169,1757370.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1294.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-253.95435,-273.13843,-371.67493,1548.5186,1567.7026,1666.2391,31.8,12.4,15.6,0.0014098369,-13.09337,82.448586,83.09662,83.096466,224.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.6283373e-05,-160.60713,5706.356,102501.83,9219.545,3716.517,374103.1,3716.517,-7.739846,28959.023,901.3878,27313.0,0,WalkerLane,POINT (-114574.52575887169 1757370.1753636356)
1277,R1932C1167,1932,1167,-114324.52575887169,1757370.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1294.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-255.76282,-275.44495,-374.05566,1548.4758,1568.158,1666.7687,31.8,12.4,15.6,0.0014098369,-13.09337,82.402985,83.04458,83.049515,224.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.6283373e-05,-160.60713,5488.6245,102416.125,9171.968,3889.0874,374022.8,3889.0874,-7.745102,29181.543,707.1068,27084.36,0,WalkerLane,POINT (-114324.52575887169 1757370.1753636356)
1278,R1932C1168,1932,1168,-114074.52575887169,1757370.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1293.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-256.49524,-276.3828,-375.1244,1549.155,1569.0426,1667.7842,31.8,12.4,15.6,0.0014098369,-13.09337,82.35734,82.99245,83.00251,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-160.60713,5273.756,102330.96,8933.784,4069.705,373942.7,4069.705,-7.7495136,29404.506,559.01697,26856.098,0,WalkerLane,POINT (-114074.52575887169 1757370.1753636356)
1279,R1932C1169,1932,1169,-113824.52575887169,1757370.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1293.0,1022.2762,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-258.0282,-278.41663,-377.2334,1549.1111,1569.4995,1668.3163,31.8,12.4,15.6,0.0014098369,-13.09337,82.311646,82.940216,82.955444,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-160.60713,5062.1143,102246.336,8696.264,4242.6406,373862.7,4242.6406,-7.751472,29627.9,500.0,26628.227,0,WalkerLane,POINT (-113824.52575887169 1757370.1753636356)
1280,R1932C1170,1932,1170,-113574.52575887169,1757370.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1294.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-256.35925,-276.9491,-375.89502,1549.792,1570.3818,1669.3278,31.4,12.1,15.4,0.0010802646,-13.605776,82.26592,82.88791,82.90833,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4854.122,102162.25,8459.462,4366.0625,373782.84,4366.0625,-7.7500467,29851.717,559.01697,26400.758,0,WalkerLane,POINT (-113574.52575887169 1757370.1753636356)
1281,R1932C1171,1932,1171,-113324.52575887169,1757370.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1294.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-257.51135,-278.6046,-377.62708,1549.747,1570.8402,1669.8627,31.4,12.1,15.4,0.0010802646,-13.605776,82.22017,82.835526,82.861176,225.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4650.269,102078.71,8223.442,4123.1055,373703.2,4123.1055,-7.730382,30075.945,707.1068,26173.7,0,WalkerLane,POINT (-113324.52575887169 1757370.1753636356)
1282,R1932C1172,1932,1172,-113074.52575887169,1757370.1753636356,1,5.2219334,4.1909556,5.161366,2.8564582,3.809501,1294.0,1081.3796,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-257.36743,-278.9668,-378.06714,1549.7007,1571.3,1670.4004,31.4,12.1,15.4,0.0010802646,-13.605776,82.174385,82.78307,82.81398,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-143.65503,4451.1235,101995.71,7988.2725,3881.0437,373623.66,3881.0437,-7.7093387,30300.578,901.3878,25947.06,0,WalkerLane,POINT (-113074.52575887169 1757370.1753636356)
1283,R1933C1167,1933,1167,-114324.52575887169,1757120.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1300.0,870.6214,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-253.53479,-272.63123,-371.35522,1549.9199,1569.0164,1667.7404,31.8,12.4,15.6,0.0014098369,-12.664776,82.38199,83.02627,83.03182,223.0,714.0,1311.8,2448.0,879.3,1295.6,2361.1,644.4,1392.5,2097.9,1.6283373e-05,-145.62613,5618.0513,102181.21,9100.138,3716.517,374259.6,3716.517,-7.721915,29295.904,901.3878,27186.854,0,WalkerLane,POINT (-114324.52575887169 1757120.1753636356)
1284,R1933C1168,1933,1168,-114074.52575887169,1757120.1753636356,1,5.3381114,4.1945944,5.161366,2.8564582,3.809501,1299.0,870.6214,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-254.09961,-273.39417,-372.2456,1550.6023,1569.8969,1668.7483,31.8,12.4,15.6,0.0014098369,-12.664776,82.33652,82.9743,82.98504,223.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-145.62613,5408.327,102095.85,8860.022,3889.0874,374179.53,3889.0874,-7.726344,29518.004,790.5694,26959.46,0,WalkerLane,POINT (-114074.52575887169 1757120.1753636356)
1285,R1933C1169,1933,1169,-113824.52575887169,1757120.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1299.0,870.6214,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-255.22131,-275.01086,-373.9348,1550.5609,1570.3505,1669.2744,31.8,12.4,15.6,0.0014098369,-12.664776,82.291,82.92224,82.9382,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.6283373e-05,-145.62613,5202.163,102011.03,8620.47,4069.705,374099.6,4069.705,-7.729979,29740.545,750.0,26732.47,0,WalkerLane,POINT (-113824.52575887169 1757120.1753636356)
1286,R1933C1170,1933,1170,-113574.52575887169,1757120.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1299.0,956.6626,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-253.75195,-273.48804,-372.50122,1551.2657,1571.0018,1670.015,31.4,12.1,15.4,0.0010802646,-13.109866,82.24545,82.8701,82.89131,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-118.84307,5000.0,101926.75,8381.527,4242.6406,374019.8,4242.6406,-7.7301044,29963.52,790.5694,26505.896,0,WalkerLane,POINT (-113574.52575887169 1757120.1753636356)
1287,R1933C1171,1933,1171,-113324.52575887169,1757120.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1299.0,956.6626,650.1,788.4,1226.2,242.1,505.7,1218.1,962.9,1135.9,1629.7,-254.25854,-274.49072,-373.57703,1551.2239,1571.456,1670.5424,31.4,12.1,15.4,0.0010802646,-13.109866,82.19987,82.81789,82.84438,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5929005e-05,-118.84307,4802.3433,101843.016,8143.2485,4069.705,373940.16,4069.705,-7.713774,30186.918,901.3878,26279.744,0,WalkerLane,POINT (-113324.52575887169 1757120.1753636356)
1288,R1934C1169,1934,1169,-113824.52575887169,1756870.1753636356,1,5.2219334,4.1945944,5.161366,2.8564582,3.809501,1301.0,870.6214,649.8,829.7,1386.4,331.5,431.3,989.7,859.7,1081.6,1595.5,-251.46057,-270.40344,-369.3982,1552.0316,1570.9745,1669.9692,31.8,12.4,15.6,0.0006900184,-12.664776,82.270355,82.90426,82.92094,224.0,757.3,1359.2,2495.0,1011.4,1323.6,2443.5,601.4,1442.6,2124.5,1.5029582e-05,-145.62613,5350.2334,101775.8,8551.315,3889.0874,374336.5,3889.0874,-7.7074385,29854.857,1000.0,26838.639,0,WalkerLane,POINT (-113824.52575887169 1756870.1753636356)
1583,R2052C1076,2052,1076,-137074.5257588717,1727370.1753636356,1,3.9159708,4.2245817,3.3892639,3.5870874,3.7484896,1280.0,1622.0499,2844.6,4468.4,4477.3,3040.6,3788.4,4027.5,4016.9,5668.3,5255.7,-458.39185,-501.0924,-537.5243,1738.7903,1781.4908,1817.9227,39.8,27.1,11.2,0.00073226413,-20.572678,81.423935,82.54541,81.850716,226.0,3047.7,3912.1,4918.3,3622.4,4190.5,5967.2,2430.3,1522.7,1160.5,7.901859e-06,-135.88159,9410.765,87887.0,24520.4,8620.47,409909.28,8620.47,-8.486898,43371.938,1000.0,62747.51,0,WalkerLane,POINT (-137074.5257588717 1727370.1753636356)
1584,R2053C1074,2053,1074,-137574.5257588717,1727120.1753636356,1,3.9159708,4.2245817,3.3892639,3.5870874,3.7484896,1279.0,1494.2793,2844.6,4468.4,4477.3,3040.6,3788.4,4027.5,4016.9,5668.3,5255.7,-465.64087,-508.02466,-542.694,1743.7311,1786.1149,1820.7842,39.8,27.1,11.2,0.00073226413,-21.301983,81.39444,82.5161,81.8088,223.0,3047.7,3912.1,4918.3,3622.4,4190.5,5967.2,2430.3,1522.7,1160.5,7.901859e-06,-131.0214,8902.247,88028.76,24906.074,8062.258,410317.94,8062.258,-8.472761,43586.84,901.3878,63289.51,0,WalkerLane,POINT (-137574.5257588717 1727120.1753636356)
